bgg_id,name,year
28023,Jamaica,2007
25554,Notre Dame,2007
31497,Oregon,2007
27162,Kingsburg,2007
32412,Palastgeflüster,2007
27746,Colosseum,2007
32341,Cockroach Salad,2007
31594,In the Year of the Dragon,2007
32125,Felicity: The Cat in the Sack,2007
31479,Ubongo Extreme,2007
30957,Tribune: Primus Inter Pares,2007
31999,TZAAR,2007
34219,Biblios,2007
27356,Portobello Market,2007
30380,Cuba,2007
56692,Parade,2007
27172,Ponte del Diavolo,2007
32441,Bezzerwizzer,2007
28436,Deutschland: Finden Sie Minden,2007
27306,Venedig,2007
30241,Patrician,2007
27719,Trapper,2007
32165,Darjeeling,2007
29355,Würfel Bingo,2007
27364,Caylus Magna Carta,2007
28037,Wool Rules,2007
31506,Ziegen Kriegen,2007
32382,Gipsy King,2007
29972,El Capitán,2007
27380,Origo,2007
28218,Cash-a-Catch,2007
30381,Hamburgum,2007
32116,Airships,2007
29934,Amyitis,2007
31624,League of Six,2007
32114,Merchants,2007
31454,Stratego Fortress,2007
31410,Im Reich der Jadegöttin,2007
33643,Whoowasit?,2007
27385,Alchemist,2007
27712,Tintenherz,2007
29839,Key Harvest,2007
32405,Alles Tomate!,2007
31745,Utopia,2007
27710,Catan Dice Game,2007
28723,Before the Wind,2007
33071,Master Labyrinth,2007
27374,Europareise,2007
30932,Lascaux,2007
28143,Race for the Galaxy,2007
34284,Graffiti,2007
27627,Talisman (Revised 4th Edition),2007
22545,Age of Empires III: The Age of Discovery,2007
29773,Cheeky Monkey,2007
25584,If Wishes Were Fishes!,2007
30239,Der Goldene Kompass,2007
29805,Petits Meurtres & Faits Divers,2007
24742,Cold War: CIA vs KGB,2007
30662,Travel Carcassonne,2007
28063,Het goud van de Farao,2007
31853,Black Box +,2007
27363,Danger 13,2007
30367,Perry Rhodan: The Cosmic League,2007
29903,Chang Cheng,2007
27789,Rotterdam,2007
32226,Liebe & Intrige,2007
31730,Chicago Express,2007
30539,Get Bit!,2007
28258,Ubongo Mini,2007
31075,Ming Dynasty,2007
29030,Chicago Poker,2007
28396,It's Alive!,2007
27165,Age of Discovery,2007
22398,10 Days in Asia,2007
27668,Apache,2007
28720,Brass: Lancashire,2007
28755,Die Sprache des Manitu,2007
38038,UNO Flash,2007
46925,Kámen – Zbraně – Papír,2007
32025,Einfach Genial Knobelspass,2007
27387,Bungee,2007
31621,Gangster,2007
31105,Archaeology: The Card Game,2007
31897,Anno 1701: Das Brettspiel,2007
26946,Ladybohn: Manche mögen's heiss!,2007
30483,Antler Island,2007
32922,Camper Tour,2007
27766,Die Siedler von Catan: Junior,2007
32465,Didi Dotter,2007
27948,Beppo der Bock,2007
30324,Ca$h 'n Gun$: Live,2007
28102,Sakkara,2007
152758,Penguin,2007
28674,Akkon: Machtkampf der Tempelritter,2007
27800,The Market of Alturien,2007
29368,Last Night on Earth: The Zombie Game,2007
38054,Snow Tails,2008
42487,Lost Cities: The Board Game,2008
35488,The Name of the Rose,2008
34194,Aquaretto,2008
37046,Ghost Stories,2008
25568,Metropolys,2008
36648,Pyramid of Pengqueen,2008
34969,Ubongo: Duel,2008
37400,Sushizock im Gockelwok,2008
39463,Cosmic Encounter,2008
37120,Pack & Stack,2008
38548,Fast Flowing Forest Fellers,2008
34707,The Hanging Gardens,2008
37904,Formula D,2008
38032,Byzanz,2008
56933,Penguin Party,2008
36745,Simply Ingenious,2008
35293,Im Reich der Wüstensöhne,2008
34599,Toledo,2008
37907,Diamonds Club,2008
38531,Powerboats,2008
34127,Ticket to Ride: The Card Game,2008
37728,Rock the Beat,2008
38386,A Castle for All Seasons,2008
34320,Shanghaien,2008
35677,Le Havre,2008
38159,Ultimate Werewolf: Ultimate Edition,2008
35248,Batavia,2008
37371,Piece o' Cake,2008
38657,Cities,2008
34166,Finito!,2008
38026,Clue: Harry Potter Edition,2008
33154,Wasabi!,2008
38506,Witch of Salem,2008
35435,Nefertiti,2008
38862,Giants,2008
36811,The Princes of Machu Picchu,2008
38863,Hab & Gut,2008
38545,Kamisado,2008
38749,Catan Geographies: Germany,2008
34004,Big Points,2008
35179,Globalissimo,2008
34185,Cartagena: Die Goldinsel,2008
39088,Hoppladi Hopplada!,2008
34010,Journey to the Center of the Earth,2008
37589,Clue: Discover the Secrets,2008
18500,Sator Arepo Tenet Opera Rotas,2008
35572,Strozzi,2008
38735,The Swarm,2008
38359,The 3 Commandments,2008
37111,Battlestar Galactica: The Board Game,2008
38992,Royal Palace,2008
36946,Red November,2008
40381,Modern Art Card Game,2008
34615,New World: A Carcassonne Game,2008
91666,Crossboule,2008
38195,Herr der Ziegen,2008
34297,The Climbers,2008
37686,Où étiez-vous?,2008
34696,Drachen Wurf,2008
31133,Ice Flow,2008
39192,Schwarzer Kater,2008
27532,Vineta,2008
36553,Time's Up! Title Recall!,2008
37231,Comuni,2008
38391,Kakerlakensuppe,2008
47046,Gambit 7,2008
34692,Dino Detektive,2008
37777,Ochs & Esel,2008
38944,Via Romana,2008
33984,Code Omega,2008
38904,Wind River,2008
37739,Sutter's Mill,2008
39699,Einfach Genial: Das Kartenspiel,2008
35570,Tinners' Trail,2008
39020,Professor Pünschge,2008
38984,Mow,2008
41291,Ubongo Extreme: Fun-Size Edition,2008
39084,CrossWise,2008
40398,Monopoly Deal Card Game,2008
38062,Privacy 2,2008
34001,Burgen Land,2008
34373,Tiki Topple,2008
37198,Risk (Revised Edition),2008
38524,Kimaloé,2008
35761,Sylla,2008
34277,Gisborne: Die ersten Kartographen,2008
37615,Looting London,2008
41573,Schweinebammel,2008
30641,Monuments: Wonders of Antiquity,2008
37461,Kraków 1325 AD,2008
37734,Cavum,2008
33911,Bacchus' Banquet,2008
41311,Black Stories 4,2008
29410,Municipium,2008
38437,Curli Kuller,2008
41636,Abandon Ship,2008
32968,Shark Alarm!!!,2008
37694,Street Paintball,2008
61470,Phase 10 Master,2008
42215,Tobago,2009
40834,Dominion: Intrigue,2009
40692,Small World,2009
46396,Ubongo 3-D,2009
54043,Jaipur,2009
46213,Telestrations,2009
63268,Spot it!,2009
55427,Mr. Jack in New York,2009
55253,Atlantis,2009
55670,Macao,2009
41916,The Magic Labyrinth,2009
40769,Valdora,2009
40832,Keltis: Das Kartenspiel,2009
56786,Kuhhandel Master,2009
58421,Egizia,2009
40491,Verflixxt! kompakt,2009
41003,Keltis: Der Weg der Steine Mitbringspiel,2009
40793,Dice Town,2009
34119,Tales of the Arabian Nights,2009
57925,Havana,2009
43015,Hansa Teutonica,2009
54735,Lemming Mafia,2009
54998,Cyclades,2009
55834,Mosaix,2009
41239,Mamma Mia! Plus,2009
41002,Vasco da Gama,2009
39683,At the Gates of Loyang,2009
41114,The Resistance,2009
40761,Montego Bay,2009
43443,Castle Panic,2009
58329,Langfinger,2009
45315,Dungeon Lords,2009
58139,Donna Leon: Gefährliches Spiel,2009
41185,"Europa: Paris ist ja klar, aber wo liegt Córdoba?",2009
40425,Maori,2009
58602,Cable Car,2009
33160,Endeavor,2009
54507,Savannah Tails,2009
40760,Alea Iacta Est,2009
42490,Pony Express,2009
40770,The Golden City,2009
40444,Livingstone,2009
55833,Tarantel Tango,2009
43868,The Adventurers: The Temple of Chac,2009
43152,Assyria,2009
41783,Hochstapler,2009
39938,Carson City,2009
40759,Cartagena: Die Meuterei,2009
56880,El Paso,2009
42244,Martinique,2009
40214,Bombay,2009
58099,Granada,2009
30356,Heartland,2009
144955,Murder in Greenrock Village Theatre,2009
59223,Diego Drachenzahn,2009
27833,Steam,2009
45319,Alcazar,2009
16320,Bonnie and Clyde,2009
56885,The Werewolves of Miller's Hollow: The Village,2009
55763,Mister X,2009
45748,Carcassonne: Wheel of Fortune,2009
40234,Einauge sei wachsam!,2009
58798,Cardcassonne,2009
56931,Arena: Roma II,2009
44163,Power Grid: Factory Manager,2009
40962,Burg der 1000 Spiegel,2009
40370,Islas Canarias,2009
40831,The Pillars of the Earth: Builders Duel,2009
42195,Labyrinth: The Duel,2009
59149,Bunny Bunny Moose Moose,2009
57163,Gonzaga,2009
69632,Greenrock Village: Tatort – Hotel,2009
41052,Loco Motive,2009
35503,Ra: The Dice Game,2009
61383,VerTIPPT nochmal!,2009
42691,RÖK,2009
60131,Ugg-Tect,2009
60126,Take it Higher!,2009
55600,Shipyard,2009
40990,Word on the Street,2009
46410,Schinderhannes,2009
59753,Priests of Ra,2009
42105,Mixmo,2009
58110,Horse Fever,2009
43041,Black Stories Movie Edition,2009
40237,Long Shot,2009
53103,Aladdin's Dragons,2009
55705,Callisto: The Game,2009
56707,Colonia,2009
40949,Nur die Ziege zählt,2009
39813,Qwirkle Cubes,2009
55315,Maus au Chocolat,2009
55756,Anno Domini: Europa,2009
40935,Zoowaboo,2009
38343,Ad Astra,2009
60574,Mausgeflippt,2009
40830,Genial Spezial,2009
41010,Carcassonne Junior,2009
43249,The BoardGameGeek Game,2009
55697,Power Struggle,2009
66056,Rivals for Catan,2010
65568,Jäger und Sammler,2010
72287,Mr. Jack Pocket,2010
73439,Troyes,2010
74102,Der Pate,2010
66362,Glen More,2010
66085,Keltis: Das Orakel,2010
63759,Seeland,2010
66505,The Speicherstadt,2010
75449,Firenze,2010
65515,Nuns on the Run,2010
80006,Mord im Arosa,2010
67239,Catan Histories: Settlers of America – Trails to Rails,2010
67180,Tikal II: The Lost Temple,2010
65907,Mystery Express,2010
42452,Rattus,2010
66589,Navegador,2010
65990,Don Quixote,2010
25951,The Castle of the Devil,2010
84989,Neue Welten,2010
67593,Die Säulen der Erde: das Kartenspiel,2010
73664,Cabo,2010
63706,11 nimmt!,2010
81250,Stich-Meister,2010
68182,Isla Dorada,2010
66798,Heckmeck Barbecue,2010
69602,Phase 10: Das Brettspiel,2010
66851,Schlag den Raab: Das Spiel,2010
82702,Funfair,2010
48726,Alien Frontiers,2010
55601,Sneaks & Snitches,2010
76883,Khan,2010
81100,Bohnanza Fun & Easy,2010
64675,Schweinebande,2010
71906,Castaways,2010
71836,Onirim,2010
85005,The Boss,2010
66171,Dragonheart,2010
81453,Famiglia,2010
66193,It Happens..,2010
37628,Haggis,2010
63975,Level X,2010
82955,1655: Habemus Papam,2010
39242,Black Friday,2010
39684,Merkator,2010
87893,Take It or Leave It,2010
67185,Sobek,2010
66613,Titania,2010
82424,Bangkok Klongs,2010
80942,Ranking,2010
25292,Merchants & Marauders,2010
89403,Big Five,2010
82168,Escape from the Aliens in Outer Space,2010
64955,Hexenflug,2010
71074,Expedition: Northwest Passage,2010
62871,Zombie Dice,2010
20437,Lords of Vegas,2010
77361,Photo Party,2010
84469,Fürstenfeld,2010
77130,Sid Meier's Civilization: The Board Game,2010
83629,The Hobbit,2010
82402,Friesematenten,2010
73863,Grimoire,2010
68227,Fabula,2010
63740,Hotel Samoa,2010
65590,Bumbesi,2010
78954,Mousquetaires du Roy,2010
85468,Anno Domini: Fussball,2010
80642,Antics!,2010
67038,Charly,2010
66214,Samarkand: Routes to Riches,2010
73655,Expedition Sumatra,2010
68247,The Mines of Zavandor,2010
64657,Sticht oder Nicht,2010
65200,Asteroyds,2010
84159,Junta: Viva el Presidente!,2010
63888,Innovation,2010
66825,Kraken-Alarm,2010
72808,Saustall,2010
85243,Loch Ness,2010
84732,Kariba,2010
83196,Pig 10,2010
88126,Time's Up! Family,2010
84869,Felinia,2010
66197,Spiel mit Lukas: Dribbel-Fieber,2010
66590,Just4Fun Colours,2010
67178,Water Lily,2010
86415,Cornerstone Essential,2010
64656,Wampum,2010
86270,Discover India,2010
80933,Sandwich,2010
66120,Zooloretto Junior,2010
67888,Lords of Scotland,2010
85256,Timeline: Inventions,2010
86033,Mobbing: Reine Chefsache,2010
66797,Heckmeck Junior,2010
85105,Travel Blog,2010
65781,London,2010
83157,"Engine, Engine No. 9",2010
79216,Plateau X,2010
92828,Dixit: Odyssey,2011
70919,Takenoko,2011
70323,King of Tokyo,2011
59959,Letters from Whitechapel,2011
90040,Pergamon,2011
100901,Flash Point: Fire Rescue,2011
90419,Airlines Europe,2011
102680,Trajan,2011
105593,Cheating Moth,2011
97842,Last Will,2011
97207,Dungeon Petz,2011
102548,Dungeon Fighter,2011
94480,Pantheon,2011
91668,Avanti,2011
97786,Small World Underground,2011
92644,Schnappt Hubi!,2011
105134,Risk Legacy,2011
104347,Santiago de Cuba,2011
92643,Artus,2011
91312,Discworld: Ankh-Morpork,2011
91514,Rhino Hero,2011
103877,Casa Grande,2011
2371,Extra!,2011
89668,BITS,2011
130176,Tales & Games: The Hare & the Tortoise,2011
103343,A Game of Thrones: The Board Game (Second Edition),2011
80979,Fortuna,2011
90305,Cargo Noir,2011
103883,Electronic Labyrinth,2011
108161,Aquileia,2011
103091,Catan Histories: Merchants of Europe,2011
91671,Da ist der Wurm drin,2011
91425,Map It! World Edition,2011
95613,Mammut,2011
91430,None of a Kind,2011
103092,Helvetia,2011
111999,Pharaoh Code,2011
111275,Fauna Kompakt,2011
106662,Power Grid: The First Sparks,2011
103185,Walnut Grove,2011
94837,Scotland Yard: Hunting Mister X,2011
91534,Struggle for Catan,2011
89918,Mount Drago,2011
92319,Olympos,2011
83330,Mansions of Madness,2011
108783,Dr. Shark,2011
85325,Kolejka,2011
85250,The Dwarf King,2011
98122,Monster Trap,2011
106999,Coney Island,2011
90471,Hippo Hopp,2011
103651,23,2011
92591,Das große Kullern,2011
90190,The Secret of Monte Cristo,2011
125028,Colorpop,2011
105037,Tournay,2011
96613,Alcatraz: The Scapegoat,2011
148319,Tragedy Looper,2011
100423,Elder Sign,2011
91536,Quarriors!,2011
108705,Tuareg,2011
93134,Einfach tierisch,2011
109657,Ocean Limbo,2011
102835,Lost Temple,2011
103783,Frigiti,2011
91984,Québec,2011
102237,Drako: Dragon & Dwarves,2011
69552,Panic Station,2011
104020,Vanuatu,2011
91620,Pastiche,2011
101463,Paletto,2011
72125,Eclipse,2011
71671,Yggdrasil,2011
107255,Evo (Second Edition),2011
103649,The City,2011
90474,Gold!,2011
105199,Space Mission,2011
105624,Poseidon's Kingdom,2011
96345,Black Stories Funny Death Edition,2011
97655,Space Maze,2011
80771,Dungeon Raiders,2011
108156,Tante Trudels Trödel,2011
99707,Artefakt,2011
103686,Mundus Novus,2011
108155,Fox's Party,2011
94596,Geistermühle,2011
104340,Meltdown 2020,2011
50750,Belfort,2011
91653,Zicke Zacke,2011
76150,Revolver,2011
97093,Cherokee,2011
105864,On The Cards,2011
109451,A Fistful of Penguins,2011
91189,Ristorante Italia,2011
94116,Schlag den Raab: Das 2. Spiel,2011
93138,Schlacht am Buffet,2011
124847,1911 Amundsen vs Scott,2011
90467,Monsta,2011
90004,Kniffel Extreme,2011
89972,15,2011
130060,Ohne Furcht und Adel,2012
122515,Keyflower,2012
135779,A Fake Artist Goes to New York,2012
119890,Agricola: All Creatures Big and Small,2012
110327,Lords of Waterdeep,2012
123540,Tokaido,2012
127997,Qin,2012
121921,Robinson Crusoe: Adventures on the Cursed Island,2012
124708,Mice and Mystics,2012
111148,Würfel Bohnanza,2012
118000,Africana,2012
108745,Seasons,2012
128271,Ginkgopolis,2012
128882,The Resistance: Avalon,2012
122298,Morels,2012
131357,Coup,2012
131366,Eight-Minute Empire,2012
123260,Suburbia,2012
118025,Waka Waka,2012
118705,Ghost Blitz 2,2012
67181,PIX,2012
123576,Sheepland,2012
126792,Myrmes,2012
129615,DOG Royal,2012
119637,Zug um Zug: Deutschland,2012
123570,Strike,2012
121288,Dixit: Journey,2012
129736,Kakerlakenpoker Royal,2012
117663,Piraten kapern,2012
127436,Der Hobbit: Eine unerwartete Reise – Das Spiel zum Film,2012
118247,Lucky Numbers,2012
102898,Sewer Pirats,2012
119391,Il Vecchio,2012
131014,Carcassonne: Winter Edition,2012
124668,The Dwarves,2012
118023,Keltis: Das Würfelspiel,2012
117960,Saint Malo,2012
128412,Bohn To Be Wild!,2012
129050,P.I.,2012
125311,Okiya,2012
119632,IOTA,2012
130908,Desperados,2012
118515,Piranhas,2012
126912,Lady Alice,2012
118402,Maharani,2012
113636,Edo,2012
121073,Panic Lab,2012
118177,Connections,2012
105551,Archipelago,2012
123885,Pick-a-Dog,2012
127023,Kemet,2012
118293,Mondo Sapiens,2012
129051,Le Havre: The Inland Port,2012
117942,Zooloretto: The Dice Game,2012
117985,Star Trek: Catan,2012
128667,Samurai Sword,2012
110524,"Goblins, Inc.",2012
118953,Olympicards,2012
128931,Noblemen,2012
104162,Descent: Journeys in the Dark (Second Edition),2012
124590,Call to Glory,2012
117914,Milestones,2012
117549,Bullenparty,2012
119432,Snowdonia,2012
127312,Enigma,2012
109969,Mutant Meeples,2012
129904,Shadows over Camelot: The Card Game,2012
123219,OddVille,2012
129382,Ark & Noah,2012
129351,The Cave,2012
130592,Clue,2012
128664,Timeline,2012
107635,Kairo,2012
121041,Pluckin' Pairs,2012
121408,Trains,2012
117891,Das Ligretto Fußballspiel,2012
113924,Zombicide,2012
137047,Pets,2012
123096,Space Cadets,2012
109125,Wallenstein (Second Edition),2012
130603,Start 11! The Board Game,2012
118452,Die Tore der Welt: Das Kartenspiel,2012
115746,War of the Ring: Second Edition,2012
147194,Linkee,2012
104573,Spectaculum,2012
124172,Tsuro of the Seas,2012
85394,The Last Banquet,2012
129053,Meins!,2012
130792,The Enchanted Tower,2012
118568,Ubongo Junior,2012
126159,Mausgetrixt,2012
111172,Crooks,2012
118051,Spinnengift und Krötenschleim,2012
114031,Copycat,2012
104955,Antike Duellum,2012
121993,We Will Wok You,2012
117707,Wanzen tanzen,2012
139807,Rifugio,2012
127188,Tweeeet,2012
63628,The Manhattan Project,2012
150145,Skull King,2013
136063,Forbidden Desert,2013
113997,Tajemnicze Domostwo,2013
158600,Hanamikoji,2013
140620,Lewis & Clark: The Expedition,2013
147303,Carcassonne: South Seas,2013
139030,Mascarade,2013
133473,Sushi Go!,2013
102794,Caverna: The Cave Farmers,2013
143515,Coal Baron,2013
136056,Asante,2013
127060,Bora Bora,2013
136284,Uluru: Neuer Tumult am Ayers Rock,2013
140933,Blueprints,2013
143693,Glass Road,2013
134453,The Little Prince: Make Me a Planet,2013
143741,BANG! The Dice Game,2013
119591,Rialto,2013
145639,Coconuts,2013
121410,Steam Park,2013
150312,Welcome to the Dungeon,2013
128621,Viticulture,2013
144592,Bruxelles 1893,2013
146312,Ghost Fightin' Treasure Hunters,2013
127024,Room 25,2013
137290,Nosferatu,2013
144270,Relic Runners,2013
137140,Wunderland,2013
144415,Nauticus,2013
147768,Five Cucumbers,2013
126239,Twin Tin Bots,2013
143986,CV,2013
144492,Packet Row,2013
126042,Nations,2013
137154,Auf Teufel komm raus,2013
148532,Ghost Blitz: 5 to 12,2013
134626,Golden Horn: Von Venedig nach Konstantinopel,2013
148531,Polterfass,2013
136089,Just in Time,2013
97903,Terror in Meeple City,2013
52461,Legacy: The Testament of Duke de Crecy,2013
144526,Glastonbury,2013
146278,Tash-Kalar: Arena of Legends,2013
145588,Citrus,2013
140172,Pelican Bay,2013
127095,Origin,2013
143519,Quantum,2013
149863,Castro,2013
144499,Pasha,2013
137269,Spyrium,2013
147920,Das Labyrinth des Pharao,2013
146021,Eldritch Horror,2013
114387,Thebes: The Tomb Raiders,2013
147623,Friese's Landlord,2013
143175,Kashgar: Merchants of the Silk Road,2013
140603,Francis Drake,2013
145645,Le Fantôme de l'Opéra,2013
142326,Eight-Minute Empire: Legends,2013
150580,Spexxx,2013
137397,Via Appia,2013
145478,HeartSwitch,2013
137909,Bugs in the Kitchen,2013
141736,Sail to India,2013
133848,Euphoria: Build a Better Dystopia,2013
142277,Der Millionen Coup,2013
144789,The Sheep Race,2013
137406,Templar: The Secret Treasures,2013
137933,Dicht dran,2013
142924,Mayday!Mayday!,2013
147930,King & Assassins,2013
146152,Flash 10,2013
146818,Cappuccino,2013
145424,Café Melange,2013
137912,Top 5 Rummy,2013
137330,Cube Quest,2013
134631,Crazy Lab,2013
144417,Der Hobbit: Smaugs Einöde,2013
147707,Mush! Mush!: Snow Tails 2,2013
136086,"Die Welt: Singapur, wo liegt das nur?",2013
136177,Super Race,2013
147563,Stories!,2013
146309,Kronen für den König,2013
146149,Speed Cups,2013
148528,Finger weg!,2013
148740,Scotland Yard Master,2013
137480,Gold am Orinoko,2013
143882,ebbes,2013
140863,Council of Verona,2013
130823,Titten Ärsche Sonnenschein,2013
146161,Arche Noah,2013
124052,Cinque Terre,2013
143401,Yunnan,2013
136416,Ab in die Tonne,2013
146188,Mauna Kea,2013
136279,Kreuzwort,2013
137095,The Witches: A Discworld Game,2013
150293,The Ravens of Thri Sahashri,2013
172971,Crossing,2013
147352,Cuboro Tricky Ways,2013
150033,Sheepzzz,2013
153065,Linko!,2014
165950,Beasty Bar,2014
157354,Five Tribes,2014
161970,Alchemists,2014
164265,Witness,2014
156009,Port Royal,2014
155426,Castles of Mad King Ludwig,2014
169654,Deep Sea Adventure,2014
156566,Lords of Xidit,2014
154246,La Isla,2014
165948,Mangrovia,2014
161417,Red7,2014
156129,Deception: Murder in Hong Kong,2014
157403,Black Fleet,2014
153507,Terra,2014
166669,San Juan (Second Edition),2014
165556,Orongo,2014
154386,Medieval Academy,2014
132531,Roll for the Galaxy,2014
162823,El Gaucho,2014
156943,Saint Petersburg (Second Edition),2014
155987,Abyss,2014
146886,La Granja,2014
157969,Sheriff of Nottingham,2014
159508,AquaSphere,2014
150658,Pandemic: The Cure,2014
167298,Sheep & Thief,2014
154458,Akrotiri,2014
163413,Murano,2014
153425,North Wind,2014
166226,The Staufer Dynasty,2014
155703,Evolution,2014
155362,Ca$h 'n Guns (Second Edition),2014
162107,Doodle City,2014
163370,Carcassonne: Gold Rush,2014
150376,Dead of Winter: A Crossroads Game,2014
160499,King of New York,2014
153004,Lemminge,2014
161530,Jäger und Späher,2014
163931,Grog Island,2014
160477,Onitama,2014
153422,Gardens,2014
154203,Imperial Settlers,2014
141572,Paperback,2014
167270,Medina (Second Edition),2014
154982,Venezia 2099,2014
153318,Dimension,2014
157809,Nations: The Dice Game,2014
154443,Madame Ching,2014
165986,Royals,2014
151835,Qwixx Card Game,2014
162114,Hamsterbacke,2014
150146,Rattlebones,2014
153510,Xalapa,2014
164237,Neptun,2014
156336,Onirim (Second Edition),2014
152162,Diamonds,2014
161537,7 Steps,2014
155695,Age of War,2014
147020,Star Realms,2014
148443,Talo,2014
144223,Blocky Mountains,2014
164698,Fresh Fish,2014
153839,Burgenland,2014
153480,Scharfe Schoten,2014
153103,Mensch ärgere Dich nicht: Das Kartenspiel,2014
154182,Helios,2014
154003,Pagoda,2014
162152,Ciúb,2014
153623,Limes,2014
168215,Saboteur: The Duel,2014
157779,Barragoon,2014
166276,Hellweg westfalicus,2014
161527,Catan: Ancient Egypt,2014
156836,De Mol,2014
164153,Star Wars: Imperial Assault,2014
165662,Haru Ichiban,2014
154681,Flizz & Miez,2014
160495,ZhanGuo,2014
155873,Power Grid Deluxe: Europe/North America,2014
153168,Karten Kniffel,2014
155802,Korrigans,2014
145012,Sultaniya,2014
163144,Scheffeln,2014
156373,Chimera,2014
160434,Robin,2014
159209,Bucket King 3D,2014
152567,Basari: Das Kartenspiel,2014
166372,Artificium,2014
153479,Leg los!,2014
119265,Hospital Rush,2014
226264,Ponkotsu Factory (ぽんこつファクトリー),2014
165984,Anno Domini: Wissenschaft & Forschung,2014
161965,Johari,2014
154476,Gold Ahoy!,2014
137031,Ancient Terrible Things,2014
167463,Kuhlorado,2014
191473,Speed Dice,2014
147685,Hook!,2014
149809,Escape: Zombie City,2014
180325,Elfenroads,2015
181304,Mysterium,2015
182694,Watson & Holmes,2015
175117,Celestia,2015
182874,Grand Austria Hotel,2015
183394,Viticulture Essential Edition,2015
180974,Potion Explosion,2015
177639,Raptor,2015
140934,Arboretum,2015
172081,Burgle Bros.,2015
168435,Between Two Cities,2015
183231,Adventure Land,2015
172818,Above and Below,2015
173092,Träxx,2015
181617,Beasty Bar: New Beasts in Town,2015
180591,Tumult Royale,2015
174660,New York 1901,2015
180511,Shakespeare,2015
204135,Skyjo,2015
176920,Mission: Red Planet (Second Edition),2015
182189,Treasure Hunter,2015
171273,FUSE,2015
176229,Tides of Time,2015
171669,Discoveries: The Journals of Lewis and Clark,2015
167513,Barony,2015
172164,Dohdles!,2015
183840,Oh My Goods!,2015
169124,Flick 'em Up!,2015
225482,Texas Showdown,2015
171492,Vienna,2015
181325,Completto,2015
172381,My Village,2015
180592,Steam Time,2015
160851,Lanterns: The Harvest Festival,2015
181960,Portal of Heroes,2015
173337,Drachenhort,2015
181329,Team Play,2015
176544,Automania,2015
180593,The Bloody Inn,2015
172162,Da Luigi,2015
169318,City of Spies: Estoril 1942,2015
174078,Holmes: Sherlock & Mycroft,2015
172385,Porta Nigra,2015
171672,Why First?,2015
182082,Carcassonne: Over Hill and Dale,2015
173101,Council of 4,2015
181955,Sarkophag,2015
181390,Buttons,2015
181345,Dr. Eureka,2015
149155,Dead Man's Draw,2015
180602,Game of Trains,2015
181279,Fury of Dracula (Third/Fourth Edition),2015
176558,Mafia de Cuba,2015
177079,Die Legenden von Andor: Chada & Thorn,2015
171129,Spinderella,2015
191894,Imagine,2015
181959,Gipfelkraxler,2015
177727,Haleakala,2015
181687,The Pursuit of Happiness,2015
163166,One Night Ultimate Werewolf Daybreak,2015
171542,Gum Gum Machine,2015
175293,Trambahn,2015
181328,Cornwall,2015
181867,3 sind eine zu viel!,2015
181956,Römisch Pokern,2015
171011,Favor of the Pharaoh,2015
178570,Unusual Suspects,2015
172073,MammuZ,2015
181616,8-28,2015
172287,Champions of Midgard,2015
171447,Bad Bunnies,2015
175878,504,2015
172547,Queen's Architect,2015
181761,Plums,2015
171544,Think Str8!,2015
163967,Tiny Epic Galaxies,2015
172309,Monster Trick,2015
172310,Kakerlaloop,2015
162007,Steampunk Rally,2015
180564,Carcassonne: Star Wars,2015
169611,Love Letter: The Hobbit – The Battle of the Five Armies,2015
171879,Kraftwagen,2015
178053,Schatz-Rabatz,2015
181796,The Prodigals Club,2015
161614,Stockpile,2015
171136,Pingo Pingo,2015
172546,Parfum,2015
172613,Pirates of the 7 Seas,2015
179560,Wo ist bitte Umtata?,2015
171475,Särge schubsen,2015
184085,Perfect Alibi,2015
172168,Tschakka Lakka: Die rasante Würfeljagd nach dem Tempelschatz,2015
160610,Thunderbirds,2015
180238,RevoltaaA,2015
177678,Signorie,2015
183264,Spookies,2015
172933,Dragonwood,2015
182074,Antarctica,2015
138728,Domus Domini,2015
172166,Lumis: Der Pfad des Feuers,2015
205398,Citadels,2016
198773,Codenames: Pictures,2016
199478,Flamme Rouge,2016
203416,Exit: The Game – The Pharaoh's Tomb,2016
176396,Quadropolis,2016
193042,Junk Art,2016
206931,Encore!,2016
216201,Robo Rally,2016
193558,The Oracle of Delphi,2016
191972,Dynasties: Heirate & Herrsche,2016
192291,Sushi Go Party!,2016
198928,Pandemic: Iberia,2016
202670,Ticket to Ride: Rails & Sails,2016
198454,When I Dream,2016
204027,Cottage Garden,2016
204836,Escape Room: The Game,2016
188866,Awkward Guests,2016
206941,First Class: All Aboard the Orient Express!,2016
203993,Lorenzo il Magnifico,2016
177524,ICECOOL,2016
206940,Carcassonne: Amazonas,2016
196326,Love Letter Premium,2016
169786,Scythe,2016
200147,Kanagawa,2016
191055,Kerala: The Way of the Elephant,2016
203417,Exit: The Game – The Secret Lab,2016
191538,Leo,2016
200680,Agricola (Revised Edition),2016
209325,The Game: Extreme,2016
177736,A Feast for Odin,2016
231962,Krazy Wordz,2016
194626,Happy Salmon,2016
207207,Glüx,2016
191876,Ulm,2016
209010,Mechs vs. Minions,2016
199042,Harry Potter: Hogwarts Battle,2016
192860,Oceanos,2016
203624,Mea Culpa,2016
194879,Not Alone,2016
194880,Dream Home,2016
193083,Kribbeln,2016
196340,Yokohama,2016
191231,Via Nebula,2016
